Ruta;Nombre;Shader;Categoria;Uso;Especial;Avisos;Texturas
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_b05.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_b06.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_b07.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_b08.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_c01.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_c02.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_c03.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_c04.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_c05.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_c06.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_c07.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_c08.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En escena;;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_d01.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_d02.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_d03.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_d04.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_d05.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_d06.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_d07.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_d08.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_e01.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_e02.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_e03.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En escena;;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_e04.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_e05.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_e06.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_e07.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_e08.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_f01.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_f02.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_f03.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_f04.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_f05.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_f06.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_f07.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_f08.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_g01.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_g02.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_g03.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_g04.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_g05.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_g06.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_g07.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_g08.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_h01.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_h02.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_h03.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_h04.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_h05.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_h06.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_h07.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
Assets/Art/World/Fantasy_Kingdom_Pack/Meshes/Building16_h08.FBX;FK01;Universal Render Pipeline/Lit;URP nativo (Universal Render Pipeline/Lit);En prefab (no visto en escena);;URP nativo — pendiente de migrar a Quibli;"_BaseMap=OK; _MetallicGlossMap=VACIO; _SpecGlossMap=VACIO; _BumpMap=VACIO; _ParallaxMap=VACIO; _OcclusionMap=VACIO; _EmissionMap=VACIO; _DetailMask=VACIO; _DetailAlbedoMap=VACIO; _DetailNormalMap=VACIO; _MainTex=OK; "
